Reference_ID,Received_At,University,Caller_Name,Outcome_1,Remark,Campaign_ID,Escalation_Required
438372,2024-03-18 10:57:19,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
414257,2024-03-18 10:58:41,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
438860,2024-03-18 11:02:28,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
417408,2024-03-18 11:04:30,Illinois Institute of Technology,Rudra,Completed application,"he is already mailed his doc to the mail id , suggested to try to upload in application portal",FA24SIC,Yes
418587,2024-03-18 11:07:46,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
449113,2024-03-18 11:08:13,Illinois Institute of Technology,Prajwal,Completed application,already uploaded the official transcript.,FA24SIC,Yes
447379,2024-03-18 11:10:02,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
433140,2024-03-18 11:11:57,Illinois Institute of Technology,Rudra,Not interested to IIT,applied in other university,FA24SIC,No
450513,2024-03-18 11:12:55,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24SIC,No
445211,2024-03-18 11:13:28,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
434978,2024-03-18 11:17:42,Illinois Institute of Technology,Rudra,Completed application,So many time submitted official transcript,FA24SIC,Yes
430826,2024-03-18 11:19:50,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
441899,2024-03-18 11:23:11,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24SIC,No
423955,2024-03-18 11:30:14,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
448124,2024-03-18 11:32:18,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
449356,2024-03-18 11:40:45,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24SIC,No
435606,2024-03-18 11:43:18,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
450757,2024-03-18 11:46:44,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
428115,2024-03-18 11:49:45,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
431142,2024-03-18 12:07:15,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
421377,2024-03-18 12:08:36,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
441400,2024-03-18 12:09:53,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
422650,2024-03-18 12:12:25,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
447332,2024-03-18 12:14:36,Illinois Institute of Technology,Rudra,Not interested to IIT,no time to take tofel or ielts,FA24SIC,No
439370,2024-03-18 12:17:20,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
427974,2024-03-18 12:19:30,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
427162,2024-03-18 12:20:07,Illinois Institute of Technology,Rudra,Completed application,No Remark,FA24SIC,No
430237,2024-03-18 12:23:38,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
446983,2024-03-18 12:24:29,Illinois Institute of Technology,Rudra,Will Submit the docx,consultancy handling it,FA24SIC,No
429300,2024-03-18 12:27:49,Illinois Institute of Technology,Prajwal,Disconnected,he just said that he will upload the document today but before asking for application fee the call just get disconnected,FA24SIC,No
449848,2024-03-18 12:35:41,Illinois Institute of Technology,Rudra,Completed application,already mailed through IELTS website,FA24SIC,Yes
408737,2024-03-18 12:38:33,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
439320,2024-03-18 12:42:21,Illinois Institute of Technology,Rudra,Will Submit the docx,his university will not issue any individual marks card but he have requested the uni to confirm with the document so he is waiting for that.,FA24SIC,Yes
439248,2024-03-18 12:43:14,Illinois Institute of Technology,Prajwal,Completed application,already submitted the official scores.,FA24SIC,Yes
446839,2024-03-18 12:43:51,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
421608,2024-03-18 12:45:42,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
430629,2024-03-18 12:46:18,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
439906,2024-03-18 12:56:05,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
441948,2024-03-18 12:58:54,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24SIC,No
436147,2024-03-18 13:02:08,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
427334,2024-03-18 13:10:23,Illinois Institute of Technology,Prajwal,Completed application,already submitted the transcripts multiple times also sending the transcripts in our id now.,FA24SIC,Yes
440142,2024-03-18 13:15:30,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
439872,2024-03-18 13:19:57,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
441349,2024-03-18 13:23:50,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
444208,2024-03-18 13:35:23,Illinois Institute of Technology,Rudra,Completed application,So many time submitted official transcript,FA24SIC,Yes
443123,2024-03-18 13:38:38,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
425476,2024-03-18 13:41:23,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
437640,2024-03-18 13:42:40,Illinois Institute of Technology,Rudra,Completed application,So many time submitted official transcript,FA24SIC,Yes
431040,2024-03-18 13:43:14,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
445198,2024-03-18 13:43:59,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
445587,2024-03-18 13:44:46,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
435367,2024-03-18 13:45:48,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
431834,2024-03-18 13:47:41,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
407418,2024-03-18 13:54:27,Illinois Institute of Technology,Prajwal,Completed application,already submitted all the documents required several times but still no response so he is planning to drop the idea.,FA24SIC,Yes
437255,2024-03-18 13:56:53,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
445355,2024-03-18 14:03:06,Illinois Institute of Technology,Prajwal,Completed application,already submitted official transcript couple of days before.,FA24SIC,Yes
433287,2024-03-18 14:05:14,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
436882,2024-03-18 14:17:39,Illinois Institute of Technology,Rudra,Completed application,"have two application submitted, one of CS and another for AI. So many time submitted official transcript.",FA24SIC,Yes
439953,2024-03-18 14:18:56,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
430290,2024-03-18 14:22:36,Illinois Institute of Technology,Rudra,Will Submit the docx,"already submitted once, once again will do.",FA24SIC,No
438556,2024-03-18 14:24:35,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
429798,2024-03-18 14:37:36,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
450735,2024-03-18 14:42:14,Illinois Institute of Technology,Prajwal,Completed application,already submitted all the documents,FA24SIC,Yes
450767,2024-03-18 14:44:26,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
433268,2024-03-18 14:45:37,Illinois Institute of Technology,Rudra,Disconnected,she was not able to hear me,FA24SIC,No
449352,2024-03-18 14:48:27,Illinois Institute of Technology,Rudra,Completed application,already submitted IELTS score card,FA24SIC,Yes
435910,2024-03-18 14:49:26,Illinois Institute of Technology,Prajwal,Not interested to IIT,earlier university was accepting duolingo but now asking for IELTS OR TOEFL so that's why not interested.,FA24SIC,No
446588,2024-03-18 14:50:03,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
436129,2024-03-18 14:50:56,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
432462,2024-03-18 14:51:45,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
434936,2024-03-18 14:53:51,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
405690,2024-03-18 14:53:54,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
445546,2024-03-18 14:55:18,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
431177,2024-03-18 14:56:53,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24SIC,No
434726,2024-03-18 14:58:48,Illinois Institute of Technology,Rudra,Completed application,already mailed through IELTS sent through email.,FA24SIC,Yes
440584,2024-03-18 14:58:54,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
435372,2024-03-18 15:00:58,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
441396,2024-03-18 15:01:24,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
422365,2024-03-18 15:02:53,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
427504,2024-03-18 15:05:09,Illinois Institute of Technology,Prajwal,Will Submit the docx,he could email us the ielts score as he could not find where to upload,FA24SIC,No
434380,2024-03-18 15:05:53,Illinois Institute of Technology,Rudra,Not interested to IIT,no time to take tofel or ielts,FA24SIC,No
439617,2024-03-18 15:09:33,Illinois Institute of Technology,Rudra,Completed application,already submitted IELTS score card,FA24SIC,Yes
432448,2024-03-18 15:18:59,Illinois Institute of Technology,Rudra,Disconnected,No Remark,FA24SIC,No
448193,2024-03-18 15:22:19,Illinois Institute of Technology,Rudra,Completed application,already submitted IELTS score card,FA24SIC,Yes
440978,2024-03-18 15:23:35,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
440974,2024-03-18 15:27:03,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24SIC,No
429381,2024-03-18 15:28:57,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
443033,2024-03-18 15:37:57,Illinois Institute of Technology,Rudra,Will Submit the docx,will upload after the call,FA24SIC,No
433527,2024-03-18 15:39:03,Illinois Institute of Technology,Prajwal,Completed application,already submitted all the documents,FA24SIC,Yes
428233,2024-03-18 15:41:06,Illinois Institute of Technology,Rudra,Not interested to IIT,will join other university,FA24SIC,No
444196,2024-03-18 15:43:38,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
441022,2024-03-18 15:45:39,Illinois Institute of Technology,Rudra,Completed application,"she is updated her graduation transcript but she is waiting for 1st sem diploma result, she have the doubt will her application reviewed.",FA24SIC,Yes
433801,2024-03-18 15:48:45,Illinois Institute of Technology,Rudra,Not interested to IIT,what interested because don't want to take TOEFL or IELTS,FA24SIC,No
429616,2024-03-18 15:50:04,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
450195,2024-03-18 15:50:11,Illinois Institute of Technology,Prajwal,Completed application,already uploaded but will send the document on mail,FA24SIC,Yes
414345,2024-03-18 15:52:54,Illinois Institute of Technology,Rudra,Not interested to IIT,will join other university,FA24SIC,No
446194,2024-03-18 15:53:01,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
434995,2024-03-18 15:54:57,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
438413,2024-03-18 15:56:55,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
430574,2024-03-18 15:59:19,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
439475,2024-03-18 16:03:44,Illinois Institute of Technology,Rudra,Not interested to IIT,she already received low GPA mail form university,FA24SIC,No
413512,2024-03-18 16:05:12,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
438655,2024-03-18 16:16:19,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24SIC,No
407429,2024-03-18 16:19:27,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
449384,2024-03-18 16:25:16,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
445245,2024-03-18 16:29:42,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
427666,2024-03-18 16:37:01,Illinois Institute of Technology,Prajwal,Voicemail,No Remark,FA24SIC,No
423983,2024-03-18 16:37:20,Illinois Institute of Technology,Rudra,Not interested to IIT,joining diff university,FA24SIC,No
422230,2024-03-18 16:38:42,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
398298,2024-03-18 16:39:47,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
401445,2024-03-18 16:41:29,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
438686,2024-03-18 16:42:57,Illinois Institute of Technology,Rudra,Will Submit the docx,So many time submitted official transcript,FA24SIC,Yes
425281,2024-03-18 16:44:13,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
444877,2024-03-18 16:46:38,Illinois Institute of Technology,Rudra,Not interested to IIT,joined Michigan university,FA24SIC,No
422334,2024-03-18 16:47:52,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
448521,2024-03-18 16:48:51,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
449623,2024-03-18 16:49:58,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
441977,2024-03-18 16:53:57,Illinois Institute of Technology,Rudra,Will Submit the docx,already submitted TOEFL score card,FA24SIC,Yes
442425,2024-03-18 16:55:12,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
439587,2024-03-18 16:56:59,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
425475,2024-03-18 16:58:06,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
447304,2024-03-18 17:05:10,Illinois Institute of Technology,Rudra,Will Submit the docx,"not able to submit in portal, need help on this.",FA24SIC,Yes
450309,2024-03-18 17:09:43,Illinois Institute of Technology,Prajwal,Disconnected,No Remark,FA24SIC,No
421849,2024-03-18 17:12:55,Illinois Institute of Technology,Rudra,Will Submit the docx,So many time submitted official transcript,FA24SIC,Yes
437272,2024-03-18 17:13:42,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
437756,2024-03-18 17:14:21,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
441002,2024-03-18 17:15:21,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
445571,2024-03-18 17:16:02,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
415807,2024-03-18 17:17:02,Illinois Institute of Technology,Rudra,Not connected,No Remark,FA24SIC,No
427667,2024-03-18 17:17:55,Illinois Institute of Technology,Prajwal,Will Submit the docx,No Remark,FA24SIC,No
434340,2024-03-18 17:19:41,Illinois Institute of Technology,Prajwal,Not connected,No Remark,FA24SIC,No
431115,2024-03-18 17:20:42,Illinois Institute of Technology,Rudra,Not interested to IIT,interested because don't want to take TOEFL or IELTS,FA24SIC,No
447708,2024-03-18 17:25:03,Illinois Institute of Technology,Rudra,Completed application,already submitted IELTS score card but website is not showing the progress. not able to upload in website,FA24SIC,Yes
